playerID,birthYear,nameGiven,weight,height,bats,throws
sanchan02,1983,Angel Luis,205,73,R,R
sanchbr01,1978,Brian Lee,190,73,R,R
sanchca01,1992,Yolmer Carlos,195,71,B,R
sanchce01,1944,Celerino,160,71,R,R
sanchdu01,1979,Duaner,210,74,R,R
sanched01,1989,Eduardo Nazareth,180,71,R,R
sanchfe01,1981,Felix Antonio,180,75,R,L
sanchfr01,1977,Frederick Philip,200,72,R,R
sanchga01,1983,Gabriel,235,73,R,R
sanchga02,1992,Gary,230,74,R,R
sanchhe01,1989,Hector Enrique,235,72,B,R
sanchhu01,1983,Humberto A.,270,78,R,R
sanchis01,1963,Israel,170,69,L,L
sanchje01,1974,Jesus Paulino,165,70,L,L
sanchjo01,1982,Jonathan Omar,200,72,L,L
sanchlu01,1953,Luis Mercedes Escoba,170,74,R,R
sanchor01,1956,Orlando,195,73,L,R
sanchra01,1930,Raul Guadalupe,150,72,R,R
sanchre01,1967,Rey Francisco,180,70,R,R
sanchro01,1984,Romulo Ignacio,270,77,R,R
sanchto01,1988,Jorge Anthony,220,71,R,R
sandbja01,1978,Jared Lawrence,185,75,R,R
sandbry01,1959,Ryne Dee,175,73,R,R
sandean01,1974,Anthony Marcus,200,74,R,R
sandebe01,1865,Alexander Bennett,210,72,R,R
sandeda01,1979,David Andrew,200,72,L,L
sandede01,1921,Dee Wilman,195,75,R,R
sandede02,1967,Deion Luwynn,195,73,L,L
sandejo01,1945,John Frank,200,74,R,R
sandeke01,1941,Kenneth George,168,71,R,R
sandera01,1916,Raymond Floyd,185,74,L,R
sandere01,1949,Reginald Jerome,205,74,R,R
sandere02,1967,Reginald Laverne,180,72,R,R
sandero01,1892,Roy Garvin,195,72,R,R
sandero02,1894,Roy Lee,185,72,R,R
sandesc01,1956,Scott Douglas,195,77,R,R
sandesc02,1969,Scott Gerald,210,76,R,R
sandewa01,1877,Warren Williams,160,70,R,L
sandhe01,1897,John Henry,160,68,R,R
sandlmi01,1915,Michael Joseph,180,73,B,R
sandoda01,1979,Danny E.,190,71,B,R
sandofr01,1982,Freddy Carol,205,73,B,R
sandopa01,1986,Pablo Emilio,255,71,L,R
sandsch01,1947,Charles Duane,200,74,L,R
sandsje01,1987,Gerald Robert,225,76,R,R
sandtto01,1950,Thomas James,175,71,R,R
sanfoch01,1972,Chance Steven,165,70,L,R
sanfofr01,1919,John Frederick,200,73,B,R
sanfoja01,1917,John Doward,195,75,R,R
sanfoja02,1929,John Stanley,190,72,R,R
sanfomo01,1966,Meredith Leroy,220,78,R,R
sanguma01,1944,Manuel de Jesus,193,72,R,R
saniced01,1923,Edward Robert,175,69,R,R
sanitam01,1979,Amauri,205,68,R,R
sankebe01,1907,Benjamin Turner,155,70,R,R
sanomi01,1993,Miguel Angel,260,76,R,R
santaan01,1968,Andres Confesor,160,71,B,R
santaca01,1986,Carlos,210,71,B,R
santada01,1990,Daniel Ernesto,185,71,B,R
santado01,1992,Domingo Alberto,225,77,R,R
santaer01,1982,Ervin Ramon,175,74,R,R
santafp01,1967,Frank-Paul,165,70,B,R
santajo01,1979,Johan Alexander,210,72,L,L
santaju01,1973,Julio Franklin,175,72,R,R
santama01,1972,Marino,175,73,R,R
santape01,1976,Pedro,160,71,R,R
santara01,1958,Rafael Francisco,165,73,R,R
santibe01,1965,Benito,180,73,R,R
santihe01,1987,Hector Felipe,215,72,R,L
santijo01,1928,Jose Guillermo,175,70,R,R
santijo02,1940,Jose Rafael,185,74,R,R
santijo03,1974,Jose Rafael,200,75,R,R
santira01,1979,Ramon DeJesus,185,71,B,R
santoal01,1948,Alan Joel,190,72,R,R
santoan01,1979,Angel Ramon,178,71,B,R
santoch01,1981,Chad Roque,220,71,L,L
santofr01,1974,Francisco Alejandro,170,73,L,L
santolo99,1889,D. Louis,240,76,L,R
santone01,1961,Nelson Gil,195,75,R,R
santoom01,1981,Omir,215,72,R,R
santora01,1955,Rafael,160,72,B,R
santoro01,1940,Ronald Edward,190,72,R,R
santose01,1983,Sergio Jose,215,76,R,R
santovi01,1976,Victor Irving,205,74,R,R
santred01,1861,Edward,,,,
sappeda01,1987,David J.,195,69,R,R
sardibr01,1983,Bronson Kiheimahanaomauiakeo,220,73,L,R
sardida01,1979,Dane Kealoha,215,72,R,R
sardilu01,1993,Luis Alexander,150,73,B,R
sarfade01,1981,Dennis Scott,225,76,R,R
sargejo01,1893,Joseph Alexander,165,70,R,R
sarmima01,1956,Manuel Eduardo,170,72,R,R
sarnibi01,1927,William Florine,180,71,R,R
sasakka01,1968,Kazuhiro,209,76,R,R
sassema01,1962,Mack Daniel,190,73,L,R
sassero01,1975,Robert Doffell,205,75,R,R
satinjo01,1984,Joshua Blake,215,74,R,R
satrito01,1940,Thomas Victor Nicholas,185,73,L,R
saturlu01,1976,Luis Arturo,165,74,R,R
saucifr01,1926,Francis Field,180,73,L,R
saucike01,1956,Kevin Andrew,190,73,L,L
sauered01,1919,Edward,188,73,R,R
sauerha01,1917,Henry John,198,75,R,R
sauersc01,1971,Scott William,190,75,R,L
saundde01,1949,Dennis James,195,75,B,R
saunddo01,1969,Douglas Long,172,72,R,R
saundjo01,1981,Joseph Francis,215,75,L,L
saundmi01,1986,Michael Edward Brett,225,76,L,R
saundru01,1906,Russell Collier,205,74,R,R
saundto01,1974,Anthony Scott,205,74,L,L
sauteal01,1868,Albert Charles,,,,
sauveri01,1963,Richard Daniel,163,76,L,L
savagbo01,1921,John Robert,180,74,R,R
savagdo01,1919,Donald Anthony,180,72,R,R
savagja01,1964,John Joseph,190,75,R,R
savagji01,1883,James Harold,150,65,B,R
savagte01,1937,Theodore Edmund,185,73,R,R
saverbo01,1941,Robert Paul,160,70,B,R
saverjo01,1985,Joseph Cain,235,75,L,L
saviddo01,1908,Donald Snyder,180,73,R,R
savidra01,1879,Ralph Austin,210,74,R,R
savramo01,1929,Morris,175,71,L,L
sawatca01,1927,Carl Ernest,210,70,L,R
sawyeca01,1890,Carl Everett,160,71,R,R
sawyeed99,1910,Edwin Milby,210,72,R,R
sawyeri01,1948,Richard Clyde,205,74,R,R
sawyewi01,1864,Willard Newton,,,L,L
saxda01,1958,David John,185,72,R,R
saxol01,1904,Erik Oliver,164,68,R,R
saxst01,1960,Stephen Louis,185,71,R,R
sayji01,1862,James I.,,,,
saylebi01,1917,William Nisbeth,175,74,R,R
saylo01,1854,Louis I.,145,67,R,R
sayloph01,1871,Philip Andrew,,,,L
sborzja01,1985,John James,210,76,R,R
scahiro01,1987,Robert Joseph,220,74,L,R
scalaje01,1924,Gerard Michael,178,71,L,R
scalebo01,1977,Bobby Leon,185,72,B,R
scalzjo01,1907,John Anthony,170,67,R,R
scalzsk01,1913,Frank John,160,66,R,R
scanlbo01,1966,Robert Guy,215,79,R,R
scanldo01,1881,William Dennis,165,68,L,R
scanlfr01,1890,Frank Aloysius,175,73,L,L
scanlmi99,1843,Michael B.,,,,
scanlmo01,1861,Mortimer J.,186,73,,
scanlpa01,1861,Patrick J.,180,72,L,
scanlpa02,1952,James Patrick,180,72,L,R
scantpa01,1917,Patricio Athelstan,180,73,L,L
scarbra01,1917,Ray Wilson,185,72,R,R
scarbra02,1952,Randy James,185,73,B,R
scarcma01,1949,Guerrant McCurdy,180,75,L,L
scarrru01,1903,Stephen Russell Mallory,165,70,L,R
scarsle01,1913,Leslie George,185,71,L,L
scarsst01,1966,Steven Wayne,170,74,R,R
schaapa01,1943,Paul,165,71,R,R
schacal01,1892,Alexander,142,71,R,R
schacha01,1925,Harold,190,72,R,R
schacsi01,1918,Sidney,170,71,R,R
schaebo99,1944,Robert Walden,165,71,L,R
schaege01,1876,William Herman,175,69,R,R
schaeha01,1924,Harry Edward,175,74,L,L
schaeje01,1960,Jeffrey Scott,170,70,R,R
schaema01,1948,Mark Philip,215,77,L,L
schafha01,1846,Harry C.,143,69,R,R
schafji01,1936,Jimmie Ronald,170,69,R,R
schafjo01,1937,Joseph Arthur,195,76,R,R
schafjo02,1986,Jordan James,205,73,L,L
schaflo01,1986,Logan Edward,190,73,L,L
schaijo01,1934,John Edward,175,68,R,R
schalar01,1924,Arthur Lawrence,160,69,L,L
schalbi01,1889,Walter,168,71,L,R
schalge01,1970,Eugene David,190,75,R,R
schalra01,1892,Ray William,165,69,R,R
schalro01,1908,LeRoy John,168,70,R,R
schanbo01,1886,Robert Martin,165,67,R,R
schanch01,1919,Charles Murrell,215,75,R,R
schanwa01,1889,Walter Henry,180,70,B,R
schapjo01,,John,170,70,R,R
scharar01,1905,Arthur Otto,155,71,R,R
scharbi01,1886,Wilburt,210,76,R,R
scharge01,1914,George Albert,174,73,R,R
scharni01,1858,Edward T.,,,,R
schatda01,1954,Daniel Ernest,185,72,L,L
schatje01,1955,Jeffrey Charles,200,77,L,R
schauru01,1891,Alexander John,192,74,R,R
schebsc01,1990,Scott Anthony,225,72,L,R
scheeal01,1888,Allen George,165,69,L,R
scheefr01,1891,Frederick,159,69,R,R
scheehe01,1900,Henry William,146,68,R,R
scheeow01,1913,Owen Franklin,190,72,R,R
schefaa01,1975,Aaron Alvin Marcus,175,74,L,R
schefbo01,1913,Robert Boden,180,74,R,R
schefte01,1864,Theodore J.,160,70,R,R
schegle01,1889,Gilbert Eugene,180,71,L,L
scheica01,1927,Carl Alvin,192,73,R,R
scheifr01,1865,Frank S.,145,67,R,R
scheija01,1866,John G.,170,68,,L
scheiri01,1942,Richard Alan,180,73,B,R
scheiri02,1965,Richard Paul,185,75,L,L
schelal01,1864,Albert Herman,148,68,R,R
schelda01,1927,Clyde Daniel,195,73,R,R
schelji01,1917,Gerard Anthony,204,75,R,R
schemfr01,1903,Frederick George,190,74,R,R
schemmi01,1917,Michael,180,72,L,L
schenbi01,1854,William G.,171,67,,
schenha01,1919,Henry Leonard,175,69,R,R
schenjo01,1887,John Bluford,180,73,B,R
schepjo01,1895,Joseph Maurice,160,70,R,R
schepta01,1987,Tanner Ross,200,76,R,R
scherbi01,1958,William Joseph,170,76,L,L
scherbo01,1926,Robert Elmer,180,72,R,R
scherfr01,1944,Frederick John,195,73,L,L
scherha01,1868,Harry E.,,,,
scherma01,1984,Maxwell M.,215,75,R,R
schesdu01,1900,Charles,185,74,R,R
schetlo01,1886,Louis Martin,160,71,R,R
schialo01,1881,Louis Joseph,,,R,R
schicmo01,1892,Maurice Francis,170,71,R,R
schiena01,1984,Nathan John,215,74,L,R
schilch01,1937,Charles Thomas,160,70,R,R
schilcu01,1966,Curtis Montague,205,77,R,R
schilre01,1900,Elbert Isaiah,180,70,R,R
schinbi01,1896,William Gibbons,160,71,R,R
schirca01,1962,Calvin Drew,215,77,R,R
schirdu01,1890,Harry Ernest,160,68,R,R
schlala01,1878,Harry Fenton,182,71,R,R
schlead01,1878,George Henry,179,68,R,R
schleda01,1986,Daniel Robert,210,72,L,L
schleru01,1941,William Cordes,175,74,R,R
schlibi01,1884,Victor Joseph,175,71,R,R
schlibr01,1985,Brian Patrick,240,77,R,R
schlidu01,1891,Frederick Paul,180,70,R,R
schlitr01,1984,Travis Jay,205,76,R,R
schlogu01,1988,August C.,225,76,R,R
schluja01,1949,Jay D.,182,72,R,R
schluno01,1916,Norman John,175,70,R,R
schmabr01,1973,Brian Robert,190,74,R,R
schmara01,1896,Raymond Henry,175,73,R,R
schmeal01,1943,Alan George,210,76,R,R
schmege01,1924,George Edward,190,72,L,L
schmegu99,1850,Gustavus Heinrich,,,,
schmibo01,1880,Charles,200,71,B,R
schmibo02,1933,Robert Benjamin,205,74,R,R
schmibu01,1886,Charles John,200,73,L,L
schmicr01,1866,Frederick M.,165,70,L,L
schmicu01,1970,Curtis Allen,200,77,R,R
schmida01,1957,David Joseph,185,73,R,R
schmida02,1956,David Frederick,190,73,R,R
schmifr01,1916,Frederick Albert,185,73,R,R
schmihe01,1873,Henry Martin,170,71,R,R
schmija01,1973,Jason David,185,77,R,R
schmije01,1971,Jeffrey Thomas,205,77,R,R
schmijo01,1920,John Albert,170,72,R,L
schmiko01,1984,Konrad Albert,230,70,R,R
schmimi01,1949,Michael Jack,195,74,R,R
schmipe01,1890,Frederich Christoph Herman,175,71,R,R
schmiwa01,1887,Walter Joseph,159,69,R,R
schmiwi01,1928,Willard Raymond,187,73,R,R
schmost01,1980,Stephen John,200,74,R,R
schmuch01,1891,Charles Otto,195,73,R,R
schmuha01,1925,Henry Alrives,165,71,L,R
schnebr01,1976,Brian Duncan,210,73,L,R
schneda01,1942,Daniel Louis,170,75,L,L
schneda02,1949,David Lee,200,70,L,L
schnefr01,1880,Frank Fred,165,73,,R
schneje01,1952,Jeffrey Theodore,195,75,B,L
schneka01,1899,Karl Otto,176,73,R,R
schnepe01,1895,Peter Joseph,194,73,R,R
schoege01,1947,Gerald Thomas,215,75,R,R
schoeju01,1862,Louis W.,223,74,R,R
schoere01,1923,Albert Fred,170,72,B,R
schoesc01,1973,Scott David,186,72,L,L
schofdi01,1935,John Richard,163,69,B,R
schofdi02,1962,Richard Craig,175,70,R,R
schomot01,1864,Otto H.,175,71,L,L
schooje01,1933,Jerald Lee,190,71,R,R
schoojo01,1991,Jonathan Rufino Jezus,225,73,R,R
schoomi01,1962,Michael Ralph,220,75,R,R
schored01,1892,Edward Walter,180,74,R,R
schotge01,1913,Arthur Eugene,185,74,R,R
schoupe01,1969,Peter Alan,195,77,L,L
schrapa01,1928,Paul Edward,185,72,L,L
schreba01,1882,David Henry,185,72,L,L
schreha01,1891,Henry Walter,165,71,R,R
schreos01,1875,Freeman Osee,180,70,R,R
schrepa01,1902,Paul Frederick,180,74,R,R
schrest01,1968,Steven Wayne,185,75,R,R
schrete01,1938,Theodore Henry,175,71,R,R
schripo01,1865,William Frederick,172,69,R,R
schroal01,1932,Albert Bringhurst,210,74,R,R
schrobi01,1958,Alfred William,200,74,R,R
schrobo01,1944,Robert James,175,72,L,R
schroch01,1978,Christopher Keith,210,75,R,R
schroke01,1954,Kenneth Marvin,195,74,R,R
schubhe01,1906,Henry George,152,69,R,R
schuero01,1948,Ronald Richard,205,76,R,R
schugaj01,1989,Andrew Jeffrey,205,72,R,R
schulal01,1889,Albert Christopher,182,72,R,L
schular01,1928,Arthur William,210,75,R,R
schulba01,1926,George Warren,200,74,R,R
schulbo01,1923,Robert Duffy,200,75,R,L
schulbo02,1985,Patrick Bowen,220,75,R,R
schulbu01,1950,Charles Budd,170,72,R,L
schulda01,1953,David Paul,210,76,R,L
schuldo01,1962,Donald Arthur,215,75,R,R
schuler01,1969,Erik Paul,220,77,R,R
schulfr01,1882,Frank M.,170,71,L,R
schulfr02,1901,Fred William,183,73,R,R
schulha01,1912,Herman Joseph,158,68,R,R
schulho01,1922,Howard Henry,200,78,R,R
schulja01,1881,John Herman Frank,180,69,R,R
schulje01,1961,Jeffrey Alan,190,73,L,R
schuljo01,,John F.,165,72,,
schuljo02,1866,John H.,,,,
schuljo03,1893,Joseph Charles,172,71,R,R
schuljo04,1896,John Clement,190,71,L,R
schuljo05,1918,Joseph Charles,180,71,L,R
schulle01,1916,Leonard Bernard,160,70,R,R
schulmi01,1920,William Michael,175,73,L,L
schulmi02,1979,Michael Alan,220,79,R,R
schulwa01,1900,Walter Frederick,170,72,R,R
schulwe01,1898,Wilbert Carl,172,71,R,R
schulwe02,1901,Edward Wesley,210,71,R,R
schumha01,1884,Charles J.,230,74,,R
schumha02,1910,Harold Henry,190,72,R,R
schumsk01,1980,Jared Michael,190,70,L,R
schupfe01,1891,Ferdinand Maurice,150,70,R,L
schuri01,1962,Richard Spencer,170,72,R,R
schurwa01,1937,Wayne Allen,185,76,R,R
schusbi01,1912,William Charles,164,69,R,R
schutca01,1971,Carl James,208,71,L,L
schwabi01,1864,William August,195,73,R,R
schwabi02,1884,William Charles,185,74,R,R
schwabl01,1926,Ralph Richard,198,77,R,R
schwado01,1936,Donald Bernard,200,78,R,R
schwaje01,1964,Jeffrey William,190,77,R,R
schwaky01,1993,Kyle Joseph,235,72,L,R
schwami01,1964,Michael Scott,200,76,R,R
schwara01,1944,Douglas Randall,230,75,L,L
schweal01,1882,Albert Casper,170,67,R,R
schweha01,1890,Harold Edward,185,72,L,L
schwepi01,1892,Pius Louis,160,70,R,R
schweru01,1884,Rudolph Christian,174,72,L,L
schwiar01,1889,Arthur Edwin,150,68,B,R
schwich01,1986,Christopher Anthony,215,75,R,R
schwimi01,1986,Michael Fredarick,240,80,R,R
schypje01,1931,Gerald Albert,170,70,L,R
sciosmi01,1958,Michael Lorri,200,74,L,R
scofflo01,1913,Louis,182,70,R,R
scoggji01,1891,Lynn J.,165,71,L,L
sconida01,1958,Daryl Anthony,185,74,L,L
scorehe01,1933,Herbert Jude,185,74,L,L
scott01,,,,,,
scottda01,1968,Darryl Nelson,185,73,R,R
scottdi01,1883,Amos Richard,180,72,R,R
scottdi02,1933,Richard Lewis,185,74,R,L
scottdi03,1962,Richard Edward,170,73,R,R
scottdo01,1961,Donald Malcolm,185,71,B,R
scotted01,1870,Phillip Edwin,,75,R,R
scottev01,1892,Lewis Everett,148,68,R,R
scottga01,1968,Gary Thomas,175,72,R,R
scottge01,1895,George Wilson,175,73,R,R
scottge02,1944,George Charles,200,74,R,R
scottja01,1892,John William,199,74,L,R
scottji01,1888,James,235,73,R,R
scottji02,1887,John William,165,69,R,R
scottjo01,1952,John Henry,165,74,R,R
scottle01,1910,LeGrant Edward,170,68,L,L
scottle02,1915,Marshall,165,72,R,L
scottlu01,1978,Luke Brandon,220,72,L,R
scottmi01,1861,Milton Parker,160,69,R,
scottmi02,1947,Ralph Robert,155,73,L,L
scottmi03,1955,Michael Warren,210,74,R,R
scottpe01,1897,Floyd John,175,71,R,R
scottro01,1953,Rodney Darrell,160,72,B,R
scottti01,1966,Timothy Dale,185,74,R,R
scottto01,1951,Anthony,164,72,B,R
scranji01,1960,James Dean,175,72,R,R
scribev01,1985,Evan Lee,190,75,R,R
scrivch01,1947,Wayne Allison,170,69,R,R
scrugto01,1966,Anthony Raymond,210,73,R,R
scrugxa01,1987,Xavier Ladel,220,73,R,R
scuddsc01,1968,William Scott,180,74,R,R
scurrro01,1956,Rodney Grant,180,74,L,L
scutama01,1975,Marcos,185,70,R,R
seabosc01,1975,Scott Anthony,200,76,R,R
seageco01,1994,Corey Drew,215,76,L,R
seageky01,1987,Kyle Duerr,210,72,L,R
sealejo01,1938,Johnny Ray,155,70,L,L
seamaki01,1957,Kim Michael,205,76,L,L
seaneru01,1968,Rudy Caballero,185,70,R,R
searara01,1955,Raymond Mark,180,73,L,L
searcst01,1964,William Steven,190,73,L,L
searske01,1917,Kenneth Eugene,200,73,L,R
searsto01,1975,Todd Andrew,215,77,R,R
seatoto01,1887,Thomas Gordon,175,72,B,R
seatsto01,1910,Thomas Edward,190,71,R,L
seaveto01,1944,George Thomas,195,73,R,R
seaybo01,1978,Robert Michael,221,74,L,L
sebrabo01,1961,Robert Bush,200,74,R,R
sebriji01,1882,James Dennison,180,72,L,R
sechrdo01,1876,Theodore O'Hara,160,69,R,R
secorfr01,1912,Frank Edward,200,73,R,R
secrido01,1944,Donald Laverne,195,74,L,L
seddoch01,1983,Christopher Jon,220,76,L,L
sedgwdu01,1898,Henry Kenneth,175,72,R,R
sedlash01,1977,Shawn Patrick,200,76,R,R
seech01,1896,Charles Henry,175,70,L,R
seedsbo01,1907,Ira Robert,180,72,R,R
seela01,1960,Ralph Laurence,195,73,R,R
seelbch01,1948,Charles Frederick,180,72,R,R
seelbch02,1972,Christopher Don,180,76,R,R
seerepa01,1923,James Patrick,200,70,R,R
seeryem01,1861,John Emmett,145,67,L,R
sefcike01,1971,Kevin John,175,71,R,R
segelhe01,1958,Herman Neils,200,76,R,R
segovza01,1983,Zachary Ernest,245,74,R,R
segrika01,1931,Kal Hill,180,72,R,R
seguida01,1966,David Vincent,170,73,B,L
seguidi01,1937,Diego Pablo,190,72,R,R
seguife01,1975,Fernando Alfredo,257,77,B,R
segurje01,1990,Jean Carlos Enrique,205,70,R,R
segurjo01,1963,Jose Altagracia,180,71,R,R
seibeku01,1955,Kurt Elliott,165,72,B,R
seibeph01,1979,Philip Matthew,195,73,L,L
seiboso01,1896,Harry,162,68,R,R
seilhri01,1960,Ricky Allen,185,71,L,R
seitzke01,1962,Kevin Lee,180,71,R,R
selbaki01,1872,Albert Karl,190,67,R,R
selbybi01,1970,William Frank,190,69,L,R
seleaa01,1970,Aaron Helmer,205,77,R,R
seleefr99,1859,Frank Gibson,,,,
selfto01,1978,Todd Douglas,215,77,L,R
selkige01,1908,George Alexander,182,73,L,R
selleje01,1964,Jeffrey Doyle,175,73,R,R
selleju01,1986,Justin Ryan,175,70,R,R
sellep01,1897,Lester Elwood,175,72,R,R
selleru01,1881,Oliver,180,70,R,R
sellsda01,1946,David Wayne,175,71,R,R
selmadi01,1943,Richard Jay,160,71,R,R
selmafr01,1851,Charles Francis,145,69,,
selphca01,1901,Carey Isom,175,69,R,R
sembeca01,1941,Carroll William,155,72,R,R
sembemi01,1953,Michael David,185,72,R,R
semiema01,1990,Marcus Andrew,195,73,R,R
seminan01,1920,Andrew Wasal,187,71,R,R
seminfr01,1967,Frank Peter,205,74,R,R
semprra01,1931,Roman Anthony,180,71,R,R
senerso01,1931,Emanuel Robert,195,73,R,R
senseco01,1847,John Phillips Jenkins,170,69,,
sentepa01,1879,Leopold Theodore,176,69,R,R
sentest01,1955,Stephen Leonard,205,74,R,R
seoanma01,1955,Manuel Modesto,187,75,R,R
seoja01,1977,Jae Weong,215,73,R,R
sepkote01,1923,Theodore Walter,190,71,L,R
septile01,1985,Leyson,200,73,L,L
seradbi01,1862,William I.,156,67,R,R
serafda01,1974,Daniel Joseph,190,73,B,L
serenbi01,1924,William Robert,175,69,R,R
sernapa01,1958,Paul David,170,68,R,R
serraal01,1981,Alex Eleazar,200,73,R,R
serraji01,1976,James,170,70,R,R
serrawa01,1978,Wascar Radames,180,74,R,R
serumga01,1956,Gary Wayne,180,73,R,R
servasc01,1967,Scott Daniel,195,74,R,R
servisc01,1967,Scott David,230,78,R,R
sessiwa01,1918,Walter Anthony,225,75,L,L
settlme01,1903,Edgar Merle,156,69,L,L
sevcijo01,1942,John Joseph,205,74,R,R
several01,1944,Albert Henry,220,75,R,R
severat01,1984,Atahualpa O.,220,71,L,L
severha01,1891,Henry Levai,175,72,R,R
severlu01,1994,Luis,195,72,R,R
severpe01,1993,Pedro,200,74,R,R
severri01,1945,Richard Allen,174,72,R,R
sewared01,1867,Edward William,175,67,,R
sewarfr01,1921,Frank Martin,200,75,R,R
sewarge01,1851,George Thomas,145,67,,
seweljo01,1898,Joseph Wheeler,155,66,L,R
sewellu01,1901,James Luther,160,69,R,R
sewelri01,1907,Truett Banks,180,73,L,R
sewelto01,1906,Thomas Wesley,155,67,L,R
sexauel01,1926,Elmer George,220,76,R,R
sexsori01,1974,Richmond Lockwood,205,78,R,R
sextoch01,1971,Christopher Philip,180,71,R,R
sextofr01,1872,Frank Joseph,160,,,
sextoji01,1951,Jimmy Dale,175,70,R,R
sextoto01,1865,Thomas William,,,L,
seyboso01,1870,Ralph Orlando,175,71,R,R
seyfrgo01,1937,Gordon Clay,185,72,R,R
seymocy01,1872,James Bentley,200,72,L,L
seymoja01,1854,Jacob,,,,
shabaad01,1978,Adam Jason,190,73,L,R
shackbr01,1976,Brian Wesley,195,73,L,L
shafera01,1894,Ralph Newton,,71,,
shafeti01,1889,Arthur Joseph,165,70,B,R
shaff01,,,,,,
shaffjo01,1864,John W.,,70,,R
shaffor01,1851,George W.,165,69,L,R
shaffri01,1991,Richard Michael,220,75,R,R
shaffta01,1866,Zachary Taylor,155,67,L,R
shallgu01,1858,August,165,71,R,R
shamsar01,1941,Arthur Louis,168,73,L,L
shanagr01,1947,Paul Gregory,190,74,R,R
shandji01,1854,James Henry,,,,
shanewa01,1900,Walter Dedaker,195,74,R,R
shankha01,1946,Harvey Tillman,220,76,R,R
shankho01,1890,Howard Samuel,170,71,R,R
shanldo01,1889,Harry Root,174,72,R,R
shannbi01,1894,Wilfred William,195,73,L,R
shannda01,1865,Daniel Webster,175,69,R,
shannfr01,1873,John Francis,155,63,,
shannjo01,1897,Joseph Aloysius,170,71,R,R
shannmi01,1939,Thomas Michael,195,75,R,R
shannow01,1879,Owen Dennis Ignatius,,,R,R
shannre01,1897,Maurice Joseph,170,71,B,R
shannsp01,1878,William Porter,180,71,B,R
shannwa01,1880,Warren Hilton,170,72,R,R
shannwa02,1933,Walter Charles,178,72,L,R
shantbi01,1927,Wilmer Ebert,160,73,R,R
shantbo01,1925,Robert Clayton,139,66,R,L
sharmra01,1895,Ralph Edward,176,71,R,R
sharodi01,1950,Richard Louis,195,74,R,R
sharpbi01,1950,William Howard,178,70,L,L
sharpbu01,1881,Bayard Heston,170,73,R,R
sharpjo01,1981,Joshua David,234,77,R,R
sharpmi01,1961,Michael Tyrone,190,75,R,R
sharrge01,1869,George Oscar,164,68,L,L
sharrja01,1869,John Henry,165,69,R,R
sharsbi99,1855,William A.,,,,
shaugsh01,1883,Francis Joseph,185,73,R,R
shautjo01,1899,Joseph Benjamin,190,72,L,L
shaveje01,1963,Jeffrey Thomas,195,75,R,R
shavejo01,1967,Jonathan Taylor,185,72,R,R
shawal01,1873,Alfred Louis,170,68,R,R
shawal02,1881,Albert Simpson,165,68,L,R
shawbe01,1893,Benjamin Nathaniel,190,71,R,R
shawbo01,1933,Robert John,195,74,R,R
shawbr01,1987,Bryan Anthony,210,73,B,R
shawdo01,1944,Donald Wellington,180,72,L,L
shawdu01,1859,Frederick Lander,165,68,L,L
shawhu01,1884,Royal N.,165,68,B,R
shawje01,1966,Jeffrey Lee,185,74,R,R
shawji01,1893,James Aloysius,180,72,R,R
shawkbo01,1890,James Robert,168,71,R,R
shawsa01,1863,Samuel Elmer,140,65,R,R
shawtr01,1990,Travis R.,225,76,L,R
shayda01,1876,Daniel Charles,,70,R,R
shayma01,1896,Arthur Joseph,148,67,R,R
sheafda01,1961,Danny Todd,185,72,R,R
sheage01,1881,Gerald Joseph,160,67,,R
sheajo01,1904,John Michael Joseph,171,70,L,L
shealal01,1900,Albert Berley,175,71,R,R
shealry01,1979,Ryan Nelson,240,77,R,R
sheame01,1900,Mervyn John,175,71,R,R
sheami01,1867,Michael Joseph,170,70,,R
sheana01,1874,John Edward,155,65,R,R
sheanda01,1883,David William,175,71,R,R
sheare01,1898,Patrick Henry,165,72,R,R
shearge01,1890,George Penfield,180,75,R,L
shearjo01,1871,John M.,,,,R
shearra01,1929,Ray Solomon,200,72,R,R
shearto01,1977,Thomas Aaron,230,76,R,R
sheasp01,1920,Francis Joseph,195,72,R,R
sheast01,1942,Steven Francis,215,75,R,R
sheckji01,1878,Samuel James Tilden,175,69,L,R
sheehbi01,1868,Timothy James,165,69,L,R
sheehja01,1893,John Thomas,165,68,B,R
sheehji01,1913,James Thomas,196,74,R,R
sheehto01,1877,Thomas Patrick,160,68,R,R
sheehto02,1894,Thomas Clancy,190,74,R,R
sheelbu01,1920,Hollis Kimball,200,73,L,R
sheelea01,1893,Earl Homer,195,75,R,R
sheerch01,1909,Charles Joseph,198,71,R,R
sheetan01,1971,Andrew Mark,180,74,R,R
sheetbe01,1978,Ben M.,195,73,R,R
sheetla01,1959,Larry Kent,217,75,L,R
sheffga01,1968,Gary Antonian,190,71,R,R
shelbjo01,1958,John T.,175,73,B,R
sheldbo01,1950,Bob Mitchell,170,72,L,R
sheldro01,1936,Roland Frank,185,76,R,R
sheldsc01,1968,Scott Patrick,185,75,R,R
shellfr01,1898,Frank Victor,192,74,R,R
shellhu01,1910,Hubert Leneirre,170,72,R,R
shellji01,1943,James Philip,200,74,L,L
shellst01,1983,Steven Daniel,215,76,R,R
sheltbe01,1969,Benjamin Davis,215,75,R,L
sheltch01,1980,Christopher Bob,220,72,R,R
